B1,B10,B11,B2,B3,B4,B5,B6,B7,B8,B9,BQA,EVI,NDVI,landcover,slope
0.104381755,300.41284,299.09912,0.08118461,0.057696037,0.04848206,0.05226808,0.045236215,0.027861444,0.05562321,0.0012783742,20512.0,0.0518638221658882,0.13193628,0,0
0.114190705,297.5388,295.60114,0.09591976,0.087066755,0.064368285,0.024797238,0.01204788,0.007534079,0.076799005,0.0012149527,20512.0,-0.13426519184072816,-0.36594176,0,0
0.11454435,297.50442999999996,295.5999,0.09607407,0.0871999,0.064471684,0.025054952000000002,0.012044606000000001,0.00747085,0.07704381,0.0012471897,20512.0,-0.13641458308286553,-0.37053220000000003,0,0
0.11451414,297.5059,295.60582999999997,0.09578583,0.087176375,0.06461899,0.024725754,0.011697653999999998,0.0072777504000000005,0.07678375,0.0009006983,20512.0,-0.13241626223642616,-0.3537327,0,0
0.114871696,297.62445,295.64795,0.09696965,0.08844212,0.06587928,0.025479152999999997,0.012939405,0.008585683,0.07798952,0.0009618981,20496.0,-0.13716539140089518,-0.37341696,0,0
0.11502975,297.55298,295.6225,0.09686592,0.088208064,0.06630362599999999,0.026650342999999996,0.013306282,0.008756508,0.07800774,0.0010098618,20496.0,-0.13676581235452925,-0.37508109999999995,0,0
0.11468201,297.51153999999997,295.61422999999996,0.09627168,0.08766224,0.06534919,0.025395677999999998,0.012682615,0.008229692,0.07764755,0.000767553,20512.0,-0.13653376973823442,-0.36926290000000006,0,0
0.114534706,297.49985,295.61304,0.095736146,0.08712094,0.06464205,0.025318753,0.011799345,0.0076019666,0.07715796,0.00095442665,20512.0,-0.13315465629798273,-0.35291967,0,0
0.11442476,297.5118,295.61444,0.095801085,0.08702953,0.06454644,0.024740558,0.0115383575,0.007433170500000001,0.07694618,0.0009341805699999998,20512.0,-0.13236779049818642,-0.3535276,0,0
0.11420348,297.52484,295.61847,0.09557653,0.08709401,0.064523704,0.024351868999999998,0.011748429,0.0072983187,0.07719347,0.0008754713000000001,20512.0,-0.134858877605543,-0.36472955,0,0
0.11412079,297.54156,295.63095,0.09552156,0.087106004,0.06449972,0.02448469,0.01169922,0.0072710626,0.07689245,0.0008709518,20512.0,-0.13470512578711802,-0.35538020000000003,0,0
0.11384624,297.56903,295.67065,0.09550459,0.08679175,0.06423717,0.024098491,0.011314265,0.007147879,0.07646437,0.0008647255599999999,20512.0,-0.1358700051495209,-0.35790998,0,0
0.11394217599999999,297.6002,295.70184,0.09544136,0.08673552400000001,0.06425913,0.024084792999999997,0.011368917,0.0070746886,0.076407835,0.0008887074,20512.0,-0.13732555653077444,-0.37605143,0,0
0.11441854,297.6549,295.74884,0.095937505,0.08773497,0.06480821,0.023847047000000003,0.012597433,0.007949241,0.07683530400000001,0.0010056646,20512.0,-0.13657559763821947,-0.33763826,0,0
0.11436434,297.61902000000003,295.72893999999997,0.09578661,0.08689625599999999,0.06503853,0.023342322999999998,0.011130204,0.0071614375,0.0771455,0.000948662,20512.0,-0.13353257333443394,-0.333378,0,0
0.11409557,297.58423,295.7047,0.09554836,0.08722669,0.06446329,0.024669074,0.011731918999999999,0.007433954,0.076796845,0.0008919816,20512.0,-0.13494009155621067,-0.3441264,0,0
0.11397238,297.55676,295.67764,0.09582054599999999,0.08736575,0.06496082,0.024922128999999998,0.012208281000000001,0.007817341,0.07716201,0.0009324738,20512.0,-0.13278862426790422,-0.33638406,0,0
0.11428039999999999,297.53168,295.64197,0.09581557,0.087393,0.06478921,0.025044529,0.011918008,0.007717678299999999,0.07726541,0.00084198895,20512.0,-0.13228399862212414,-0.33269098,0,0
0.11429941,297.51147000000003,295.6222,0.095538855,0.0871155,0.0646254,0.024469748,0.011886556000000001,0.00731981,0.07699865,0.0009221897,20512.0,-0.13305642821989985,-0.34284142,0,0
0.11515201,297.58032000000003,295.70599999999996,0.09664294,0.088166185,0.065788515,0.024033599,0.012641198999999999,0.008287016,0.07800138,0.00091642496,20496.0,-0.13774640341308986,-0.37426865,0,0
